shipment_id,order_id,warehouse,carrier,shipped_date,delivered_date
2134,2517,CLT-03,USPS,2025-03-13 00:10:00,
2135,2518,CLT-03,USPS,2025-08-24 20:23:00,
2136,2520,CLT-03,USPS,2025-10-09 16:39:00,2025-10-14 16:39:00
2137,2521,CLT-03,UPS,2025-09-05 08:26:00,2025-09-06 08:26:00
2138,2522,ATL-01,DHL,2025-07-03 10:25:00,2025-07-04 10:25:00
2139,2523,ATL-01,DHL,2025-07-24 08:16:00,2025-07-28 08:16:00
2140,2524,ATL-01,DHL,2025-08-06 12:48:00,2025-08-08 12:48:00
2141,2525,CLT-03,DHL,2025-10-18 04:09:00,2025-10-20 04:09:00
2142,2526,DFW-02,FedEx,2025-03-26 10:03:00,2025-03-29 10:03:00
2143,2527,CLT-03,UPS,2025-05-19 19:30:00,2025-05-24 19:30:00
2144,2528,ATL-01,USPS,2025-09-07 15:46:00,2025-09-09 15:46:00
2145,2530,ATL-01,UPS,2025-07-13 05:21:00,2025-07-17 05:21:00
2146,2531,DFW-02,UPS,2025-07-06 18:53:00,2025-07-07 18:53:00
2147,2532,ATL-01,DHL,2025-03-27 23:07:00,2025-03-31 23:07:00
2148,2533,DFW-02,FedEx,2025-11-09 06:39:00,2025-11-11 06:39:00
2149,2534,CLT-03,DHL,2025-08-30 19:30:00,2025-09-02 19:30:00
2150,2535,ATL-01,DHL,2025-08-11 17:09:00,2025-08-15 17:09:00
2151,2536,CLT-03,FedEx,2025-07-13 15:32:00,2025-07-17 15:32:00
2152,2538,DFW-02,FedEx,2025-05-31 07:45:00,
2153,2539,ATL-01,USPS,2025-04-18 09:42:00,
2154,2540,DFW-02,DHL,2025-08-05 17:05:00,2025-08-09 17:05:00
2155,2541,ATL-01,UPS,2025-05-30 06:55:00,2025-06-03 06:55:00
2156,2542,DFW-02,FedEx,2024-12-29 03:20:00,2024-12-31 03:20:00
2157,2543,ATL-01,UPS,2025-03-29 23:36:00,
2158,2544,DFW-02,DHL,2025-10-17 22:12:00,2025-10-21 22:12:00
2159,2545,DFW-02,FedEx,2025-10-29 15:30:00,2025-11-02 15:30:00
2160,2546,DFW-02,DHL,2025-11-09 09:02:00,
2161,2547,ATL-01,DHL,2025-01-11 16:01:00,
2162,2548,ATL-01,FedEx,2025-11-03 09:37:00,2025-11-07 09:37:00
2163,2549,DFW-02,UPS,2025-03-27 22:17:00,2025-03-28 22:17:00
2164,2550,DFW-02,USPS,2025-08-09 09:38:00,2025-08-11 09:38:00
2165,2551,CLT-03,UPS,2025-09-13 23:06:00,2025-09-14 23:06:00
2166,2553,CLT-03,USPS,2025-05-27 18:37:00,2025-05-29 18:37:00
2167,2554,ATL-01,UPS,2025-07-26 21:11:00,2025-07-30 21:11:00
2168,2555,DFW-02,UPS,2025-10-11 07:26:00,
2169,2556,ATL-01,USPS,2024-11-01 18:41:00,2024-11-05 18:41:00
2170,2557,CLT-03,DHL,2025-10-21 08:28:00,
2171,2558,ATL-01,DHL,2025-07-23 23:23:00,2025-07-27 23:23:00
2172,2559,CLT-03,UPS,2025-04-13 05:19:00,2025-04-17 05:19:00
2173,2560,DFW-02,UPS,2025-04-24 09:09:00,2025-04-29 09:09:00
2174,2561,ATL-01,UPS,2025-08-21 11:04:00,2025-08-26 11:04:00
2175,2562,ATL-01,DHL,2025-01-14 02:09:00,2025-01-16 02:09:00
2176,2563,DFW-02,DHL,2025-01-17 07:15:00,
2177,2564,ATL-01,USPS,2025-08-27 09:37:00,2025-09-01 09:37:00
2178,2565,ATL-01,FedEx,2025-05-15 13:57:00,2025-05-18 13:57:00
2179,2566,CLT-03,UPS,2025-08-19 07:12:00,
2180,2567,ATL-01,UPS,2025-03-09 04:34:00,
2181,2568,ATL-01,DHL,2025-04-27 21:57:00,2025-05-01 21:57:00
2182,2569,DFW-02,UPS,2025-02-01 22:24:00,2025-02-03 22:24:00
2183,2570,ATL-01,USPS,2025-09-18 22:09:00,2025-09-19 22:09:00
2184,2571,CLT-03,DHL,2025-06-12 19:56:00,2025-06-13 19:56:00
2185,2572,DFW-02,FedEx,2025-04-26 13:33:00,2025-04-27 13:33:00
2186,2573,CLT-03,DHL,2025-11-09 01:33:00,2025-11-12 01:33:00
2187,2575,DFW-02,FedEx,2025-04-13 20:28:00,2025-04-18 20:28:00
2188,2576,CLT-03,USPS,2025-09-14 08:02:00,
2189,2577,DFW-02,FedEx,2025-07-05 01:30:00,2025-07-08 01:30:00
2190,2578,DFW-02,UPS,2025-06-17 01:00:00,2025-06-19 01:00:00
2191,2579,ATL-01,UPS,2025-02-07 07:07:00,2025-02-11 07:07:00
2192,2581,ATL-01,DHL,2025-02-13 12:47:00,2025-02-14 12:47:00
2193,2582,CLT-03,UPS,2025-08-20 03:38:00,2025-08-25 03:38:00
2194,2583,DFW-02,DHL,2025-10-04 10:26:00,2025-10-05 10:26:00
2195,2584,ATL-01,UPS,2025-04-30 08:07:00,2025-05-04 08:07:00
2196,2586,DFW-02,UPS,2025-04-03 01:23:00,2025-04-08 01:23:00
2197,2587,DFW-02,DHL,2025-09-27 17:55:00,2025-09-30 17:55:00
2198,2588,CLT-03,UPS,2025-02-20 21:59:00,2025-02-21 21:59:00
2199,2589,DFW-02,DHL,2025-05-17 19:20:00,2025-05-18 19:20:00
2200,2590,ATL-01,FedEx,2025-10-21 14:01:00,2025-10-25 14:01:00
2201,2591,DFW-02,DHL,2024-11-29 16:40:00,2024-12-02 16:40:00
2202,2593,ATL-01,UPS,2025-10-06 23:58:00,2025-10-09 23:58:00
2203,2594,CLT-03,DHL,2025-10-12 06:17:00,2025-10-15 06:17:00
2204,2595,ATL-01,DHL,2025-05-28 08:58:00,2025-05-29 08:58:00
2205,2596,DFW-02,DHL,2025-06-23 12:03:00,2025-06-27 12:03:00
2206,2599,DFW-02,USPS,2025-03-30 13:47:00,2025-04-04 13:47:00
2207,2600,DFW-02,DHL,2025-09-08 01:07:00,2025-09-10 01:07:00
2208,2603,CLT-03,USPS,2025-07-09 22:28:00,2025-07-12 22:28:00
2209,2604,CLT-03,UPS,2025-07-22 15:58:00,2025-07-26 15:58:00
2210,2605,CLT-03,USPS,2025-07-22 08:02:00,2025-07-26 08:02:00
2211,2606,ATL-01,USPS,2025-01-06 17:09:00,2025-01-10 17:09:00
2212,2607,ATL-01,FedEx,2025-09-28 22:53:00,2025-10-01 22:53:00
2213,2608,ATL-01,UPS,2025-09-21 15:41:00,2025-09-24 15:41:00
2214,2610,CLT-03,UPS,2025-06-05 19:45:00,2025-06-07 19:45:00
2215,2611,CLT-03,UPS,2025-09-12 11:22:00,2025-09-14 11:22:00
2216,2612,ATL-01,FedEx,2025-11-03 02:08:00,2025-11-04 02:08:00
2217,2613,CLT-03,USPS,2024-12-13 15:21:00,
2218,2614,ATL-01,USPS,2025-09-03 03:10:00,2025-09-07 03:10:00
2219,2615,CLT-03,UPS,2025-07-21 03:15:00,2025-07-22 03:15:00
2220,2616,DFW-02,USPS,2025-11-11 19:13:00,2025-11-13 19:13:00
2221,2617,CLT-03,USPS,2025-05-30 23:51:00,2025-05-31 23:51:00
2222,2618,CLT-03,FedEx,2025-03-18 05:19:00,2025-03-23 05:19:00
2223,2619,CLT-03,FedEx,2025-02-13 08:35:00,2025-02-18 08:35:00
2224,2621,CLT-03,DHL,2025-04-01 10:56:00,2025-04-05 10:56:00
2225,2622,CLT-03,USPS,2025-08-06 21:44:00,2025-08-07 21:44:00
2226,2623,CLT-03,UPS,2025-09-08 00:38:00,2025-09-12 00:38:00
2227,2624,DFW-02,FedEx,2025-06-07 06:31:00,2025-06-10 06:31:00
2228,2625,ATL-01,USPS,2025-06-12 03:25:00,
2229,2626,ATL-01,DHL,2025-09-18 10:03:00,2025-09-20 10:03:00
2230,2628,DFW-02,USPS,2025-11-07 03:36:00,2025-11-11 03:36:00
2231,2629,CLT-03,FedEx,2024-09-30 10:16:00,
2232,2630,ATL-01,USPS,2024-12-19 12:41:00,2024-12-22 12:41:00
2233,2631,DFW-02,USPS,2025-08-03 01:24:00,2025-08-07 01:24:00
2234,2634,CLT-03,UPS,2025-05-23 02:12:00,2025-05-24 02:12:00
2235,2635,DFW-02,UPS,2025-07-12 19:01:00,2025-07-16 19:01:00
2236,2637,DFW-02,USPS,2025-03-09 18:29:00,2025-03-10 18:29:00
2237,2638,ATL-01,DHL,2025-03-28 12:37:00,2025-03-29 12:37:00
2238,2639,CLT-03,USPS,2024-12-28 23:43:00,2024-12-31 23:43:00
2239,2640,CLT-03,DHL,2025-10-17 18:42:00,2025-10-22 18:42:00
2240,2641,ATL-01,USPS,2024-09-06 15:48:00,2024-09-09 15:48:00
2241,2642,CLT-03,UPS,2025-01-09 03:36:00,
2242,2643,DFW-02,USPS,2025-02-05 11:10:00,2025-02-09 11:10:00
2243,2644,DFW-02,UPS,2024-12-21 20:23:00,2024-12-22 20:23:00
2244,2645,ATL-01,USPS,2025-09-24 14:59:00,
2245,2646,CLT-03,DHL,2025-09-26 04:23:00,2025-09-29 04:23:00
2246,2647,ATL-01,DHL,2025-10-29 21:26:00,2025-11-02 21:26:00
2247,2648,CLT-03,DHL,2025-09-04 04:33:00,2025-09-06 04:33:00
2248,2650,DFW-02,USPS,2025-11-06 19:53:00,2025-11-10 19:53:00
2249,2652,ATL-01,FedEx,2024-12-07 19:04:00,2024-12-12 19:04:00
2250,2653,CLT-03,UPS,2025-11-01 15:19:00,2025-11-06 15:19:00
2251,2654,CLT-03,USPS,2025-08-09 05:36:00,2025-08-12 05:36:00
2252,2656,ATL-01,USPS,2025-05-28 18:16:00,
2253,2657,CLT-03,UPS,2025-07-09 10:03:00,2025-07-11 10:03:00
2254,2658,ATL-01,DHL,2025-07-16 02:25:00,
2255,2659,CLT-03,FedEx,2025-07-31 04:17:00,2025-08-04 04:17:00
2256,2660,DFW-02,DHL,2025-06-26 21:33:00,2025-06-30 21:33:00
2257,2661,CLT-03,DHL,2025-07-03 19:05:00,
2258,2662,DFW-02,UPS,2025-07-29 12:20:00,
2259,2663,CLT-03,DHL,2024-11-17 00:29:00,2024-11-20 00:29:00
2260,2664,CLT-03,USPS,2025-09-21 10:01:00,
2261,2665,CLT-03,UPS,2025-04-01 12:28:00,2025-04-02 12:28:00
2262,2666,ATL-01,FedEx,2025-08-24 08:36:00,
2263,2668,DFW-02,DHL,2025-05-20 02:52:00,2025-05-25 02:52:00
2264,2669,DFW-02,USPS,2025-01-23 20:20:00,2025-01-24 20:20:00
2265,2670,CLT-03,DHL,2024-11-23 10:47:00,2024-11-28 10:47:00
2266,2671,ATL-01,USPS,2025-10-02 04:30:00,2025-10-06 04:30:00
2267,2672,CLT-03,DHL,2025-10-23 10:24:00,
2268,2673,ATL-01,USPS,2024-12-13 23:48:00,2024-12-17 23:48:00
2269,2674,ATL-01,USPS,2025-07-11 02:36:00,2025-07-14 02:36:00
2270,2675,ATL-01,UPS,2025-09-02 02:57:00,2025-09-05 02:57:00
2271,2676,CLT-03,UPS,2025-09-29 07:28:00,2025-10-04 07:28:00
2272,2678,DFW-02,UPS,2025-10-26 19:47:00,2025-10-30 19:47:00
2273,2679,CLT-03,USPS,2025-08-22 14:22:00,2025-08-26 14:22:00
2274,2680,DFW-02,DHL,2025-06-24 11:23:00,2025-06-25 11:23:00
2275,2681,CLT-03,FedEx,2024-12-30 02:38:00,2024-12-31 02:38:00
2276,2682,CLT-03,UPS,2025-04-30 14:11:00,2025-05-04 14:11:00
2277,2683,CLT-03,UPS,2025-01-26 05:21:00,2025-01-31 05:21:00
2278,2684,CLT-03,USPS,2025-04-28 21:02:00,2025-05-01 21:02:00
2279,2685,DFW-02,UPS,2025-10-14 03:20:00,
2280,2686,CLT-03,USPS,2025-09-15 07:55:00,2025-09-19 07:55:00
2281,2688,DFW-02,USPS,2025-03-29 03:48:00,
2282,2689,CLT-03,FedEx,2025-03-28 07:54:00,2025-03-31 07:54:00
2283,2690,DFW-02,USPS,2025-05-05 00:18:00,2025-05-09 00:18:00
2284,2692,ATL-01,FedEx,2025-07-30 10:58:00,2025-08-03 10:58:00
2285,2693,DFW-02,UPS,2025-04-14 00:28:00,
2286,2694,ATL-01,USPS,2025-02-06 05:16:00,2025-02-09 05:16:00
2287,2695,DFW-02,USPS,2025-02-16 19:47:00,2025-02-17 19:47:00
2288,2697,DFW-02,FedEx,2025-01-07 12:35:00,2025-01-10 12:35:00
2289,2698,CLT-03,UPS,2025-09-26 14:05:00,
2290,2699,DFW-02,FedEx,2025-08-09 17:52:00,
2291,2700,CLT-03,USPS,2025-05-23 21:44:00,
2292,2701,ATL-01,FedEx,2025-10-25 12:44:00,2025-10-29 12:44:00
2293,2702,ATL-01,FedEx,2025-08-18 01:08:00,
2294,2703,CLT-03,FedEx,2024-09-21 23:45:00,2024-09-25 23:45:00
2295,2704,CLT-03,DHL,2024-10-13 05:29:00,2024-10-14 05:29:00
2296,2705,ATL-01,DHL,2024-12-03 18:34:00,
2297,2706,ATL-01,DHL,2025-07-02 21:11:00,2025-07-03 21:11:00
2298,2707,CLT-03,UPS,2025-10-14 12:54:00,2025-10-18 12:54:00
2299,2708,ATL-01,UPS,2025-06-04 04:10:00,2025-06-05 04:10:00
2300,2709,CLT-03,DHL,2025-07-11 16:13:00,2025-07-14 16:13:00
2301,2711,DFW-02,UPS,2025-10-25 20:08:00,2025-10-29 20:08:00
2302,2712,CLT-03,FedEx,2025-10-25 19:56:00,2025-10-28 19:56:00
2303,2713,DFW-02,USPS,2024-12-12 13:47:00,2024-12-13 13:47:00
2304,2714,DFW-02,DHL,2025-11-09 08:30:00,2025-11-10 08:30:00
2305,2715,DFW-02,UPS,2025-05-28 01:33:00,2025-06-01 01:33:00
2306,2716,ATL-01,USPS,2024-12-19 14:28:00,2024-12-22 14:28:00
2307,2717,ATL-01,FedEx,2025-07-12 13:25:00,2025-07-15 13:25:00
2308,2719,CLT-03,USPS,2025-06-22 13:11:00,2025-06-23 13:11:00
2309,2720,CLT-03,UPS,2025-09-13 05:26:00,
2310,2721,ATL-01,DHL,2025-09-27 13:55:00,2025-10-02 13:55:00
2311,2722,ATL-01,DHL,2025-04-27 21:37:00,2025-05-01 21:37:00
2312,2723,DFW-02,DHL,2025-03-31 20:44:00,
2313,2724,CLT-03,DHL,2025-10-26 06:03:00,2025-10-27 06:03:00
2314,2725,CLT-03,USPS,2025-07-31 21:42:00,2025-08-02 21:42:00
2315,2728,DFW-02,USPS,2025-06-20 15:43:00,2025-06-25 15:43:00
2316,2729,DFW-02,FedEx,2025-08-28 17:34:00,2025-08-31 17:34:00
2317,2730,CLT-03,FedEx,2025-09-19 16:47:00,2025-09-20 16:47:00
2318,2735,DFW-02,USPS,2024-12-27 11:32:00,2024-12-29 11:32:00
2319,2736,CLT-03,UPS,2025-05-07 03:41:00,
2320,2737,CLT-03,USPS,2025-09-15 13:54:00,2025-09-20 13:54:00
2321,2738,CLT-03,UPS,2025-04-12 14:34:00,2025-04-13 14:34:00
2322,2739,DFW-02,FedEx,2024-11-13 12:19:00,2024-11-16 12:19:00
2323,2740,DFW-02,FedEx,2025-06-09 14:03:00,2025-06-11 14:03:00
2324,2741,CLT-03,UPS,2025-06-02 05:59:00,2025-06-07 05:59:00
2325,2742,CLT-03,DHL,2025-09-04 01:30:00,2025-09-09 01:30:00
2326,2743,DFW-02,USPS,2025-09-30 12:36:00,2025-10-01 12:36:00
2327,2744,CLT-03,DHL,2025-04-08 23:36:00,2025-04-09 23:36:00
2328,2745,DFW-02,DHL,2025-10-31 07:04:00,2025-11-01 07:04:00
2329,2746,DFW-02,USPS,2025-08-05 04:07:00,2025-08-10 04:07:00
2330,2747,ATL-01,UPS,2025-07-26 18:22:00,2025-07-30 18:22:00
2331,2748,ATL-01,DHL,2025-08-26 10:57:00,2025-08-28 10:57:00
2332,2749,CLT-03,DHL,2025-06-27 19:30:00,2025-06-29 19:30:00
2333,2750,CLT-03,USPS,2025-10-09 00:28:00,2025-10-11 00:28:00
2334,2751,ATL-01,USPS,2025-11-07 22:53:00,
2335,2752,DFW-02,DHL,2024-12-13 17:09:00,2024-12-18 17:09:00
2336,2753,ATL-01,UPS,2025-11-15 15:22:00,2025-11-19 15:22:00
2337,2754,CLT-03,USPS,2025-04-16 22:17:00,2025-04-20 22:17:00
2338,2755,ATL-01,USPS,2025-06-04 22:19:00,2025-06-05 22:19:00
2339,2757,ATL-01,DHL,2025-08-27 03:19:00,2025-08-30 03:19:00
2340,2758,CLT-03,DHL,2025-10-02 00:20:00,2025-10-03 00:20:00
2341,2759,CLT-03,UPS,2025-04-26 01:30:00,
2342,2760,CLT-03,DHL,2025-05-29 14:03:00,2025-06-03 14:03:00
2343,2761,ATL-01,DHL,2025-07-27 21:12:00,
2344,2762,CLT-03,FedEx,2025-06-28 22:30:00,2025-07-01 22:30:00
2345,2763,DFW-02,USPS,2025-08-24 00:55:00,2025-08-27 00:55:00
2346,2764,DFW-02,DHL,2025-11-09 00:07:00,2025-11-10 00:07:00
2347,2765,CLT-03,FedEx,2025-09-13 16:04:00,2025-09-15 16:04:00
2348,2766,CLT-03,UPS,2024-12-11 18:26:00,2024-12-15 18:26:00
2349,2768,CLT-03,UPS,2025-02-24 08:58:00,
2350,2769,ATL-01,DHL,2025-11-05 09:19:00,2025-11-07 09:19:00
2351,2771,ATL-01,DHL,2025-08-07 15:45:00,2025-08-10 15:45:00
2352,2772,DFW-02,UPS,2025-06-03 18:35:00,2025-06-07 18:35:00
2353,2773,DFW-02,FedEx,2025-03-18 11:55:00,2025-03-20 11:55:00
2354,2774,CLT-03,USPS,2025-03-16 19:53:00,
2355,2775,DFW-02,USPS,2025-08-17 13:32:00,
2356,2776,ATL-01,FedEx,2025-05-17 08:49:00,
2357,2777,DFW-02,FedEx,2025-06-19 03:29:00,2025-06-21 03:29:00
2358,2778,ATL-01,DHL,2025-09-05 18:22:00,2025-09-06 18:22:00
2359,2779,CLT-03,DHL,2025-03-14 22:20:00,2025-03-17 22:20:00
2360,2780,ATL-01,USPS,2025-01-28 06:55:00,2025-02-02 06:55:00
2361,2781,ATL-01,USPS,2025-07-02 21:08:00,2025-07-03 21:08:00
2362,2782,CLT-03,DHL,2025-10-07 20:28:00,2025-10-11 20:28:00
2363,2784,ATL-01,USPS,2025-09-16 21:55:00,2025-09-17 21:55:00
2364,2786,CLT-03,FedEx,2025-07-15 23:24:00,
2365,2787,DFW-02,USPS,2025-08-30 19:09:00,
2366,2788,CLT-03,DHL,2025-06-17 03:48:00,
2367,2789,CLT-03,DHL,2025-04-01 04:13:00,2025-04-03 04:13:00
2368,2791,ATL-01,DHL,2024-12-18 06:11:00,2024-12-20 06:11:00
2369,2792,CLT-03,UPS,2025-11-08 10:49:00,2025-11-10 10:49:00
2370,2793,ATL-01,DHL,2025-11-02 07:06:00,
2371,2794,CLT-03,FedEx,2024-12-18 00:19:00,
2372,2795,ATL-01,UPS,2025-05-18 00:54:00,2025-05-19 00:54:00
2373,2796,ATL-01,DHL,2025-07-23 05:48:00,2025-07-24 05:48:00
2374,2797,DFW-02,FedEx,2024-09-28 00:54:00,2024-10-02 00:54:00
2375,2798,DFW-02,UPS,2025-06-17 01:40:00,2025-06-19 01:40:00
2376,2799,CLT-03,USPS,2025-11-03 22:11:00,2025-11-04 22:11:00
2377,2801,DFW-02,FedEx,2025-08-04 13:26:00,2025-08-08 13:26:00
2378,2802,DFW-02,FedEx,2025-07-26 18:20:00,2025-07-27 18:20:00
2379,2803,CLT-03,USPS,2025-05-05 11:02:00,
2380,2804,ATL-01,UPS,2025-08-03 11:55:00,2025-08-05 11:55:00
2381,2805,CLT-03,USPS,2025-11-10 03:38:00,2025-11-14 03:38:00
2382,2806,CLT-03,DHL,2024-09-14 12:06:00,2024-09-19 12:06:00
2383,2807,DFW-02,USPS,2025-11-04 00:09:00,2025-11-08 00:09:00
2384,2810,DFW-02,UPS,2025-07-22 06:26:00,2025-07-25 06:26:00
2385,2811,DFW-02,UPS,2025-06-30 08:45:00,2025-07-01 08:45:00
2386,2812,ATL-01,UPS,2025-01-28 05:21:00,2025-01-30 05:21:00
2387,2813,CLT-03,FedEx,2025-07-17 09:59:00,
2388,2814,DFW-02,DHL,2024-12-16 06:39:00,2024-12-20 06:39:00
2389,2815,DFW-02,UPS,2025-08-30 15:24:00,2025-09-02 15:24:00
2390,2816,DFW-02,FedEx,2025-07-18 05:32:00,2025-07-19 05:32:00
2391,2817,ATL-01,UPS,2025-08-16 04:20:00,2025-08-21 04:20:00
2392,2818,CLT-03,USPS,2025-04-23 16:54:00,2025-04-28 16:54:00
2393,2819,DFW-02,UPS,2024-12-09 13:40:00,2024-12-14 13:40:00
2394,2821,DFW-02,FedEx,2025-06-25 13:30:00,2025-06-30 13:30:00
2395,2822,DFW-02,UPS,2025-05-07 23:26:00,2025-05-11 23:26:00
2396,2823,CLT-03,UPS,2025-10-30 02:43:00,2025-11-03 02:43:00
2397,2825,DFW-02,FedEx,2024-08-14 21:17:00,
2398,2826,ATL-01,UPS,2024-10-16 06:04:00,2024-10-20 06:04:00
2399,2827,CLT-03,USPS,2025-09-07 09:29:00,2025-09-09 09:29:00
2400,2828,DFW-02,UPS,2024-12-24 10:59:00,2024-12-26 10:59:00
2401,2829,DFW-02,DHL,2025-07-05 20:33:00,2025-07-09 20:33:00
2402,2830,CLT-03,FedEx,2025-06-27 01:56:00,2025-07-02 01:56:00
2403,2831,ATL-01,USPS,2024-11-09 06:16:00,2024-11-11 06:16:00
2404,2832,DFW-02,UPS,2025-02-07 02:33:00,
2405,2833,CLT-03,UPS,2024-11-21 09:31:00,2024-11-25 09:31:00
2406,2834,CLT-03,USPS,2024-11-16 11:57:00,2024-11-18 11:57:00
2407,2835,DFW-02,UPS,2025-10-21 15:48:00,2025-10-22 15:48:00
2408,2836,ATL-01,UPS,2025-07-21 13:30:00,2025-07-26 13:30:00
2409,2837,ATL-01,FedEx,2025-07-09 04:50:00,
2410,2838,CLT-03,USPS,2025-05-28 20:19:00,2025-05-29 20:19:00
2411,2839,DFW-02,DHL,2025-06-16 02:17:00,2025-06-19 02:17:00
2412,2841,CLT-03,FedEx,2025-04-16 05:13:00,2025-04-17 05:13:00
2413,2842,CLT-03,USPS,2025-07-10 18:03:00,2025-07-14 18:03:00
2414,2843,CLT-03,FedEx,2025-09-17 16:17:00,2025-09-20 16:17:00
2415,2844,DFW-02,FedEx,2024-11-16 21:59:00,2024-11-17 21:59:00
2416,2845,ATL-01,DHL,2025-03-16 00:11:00,2025-03-17 00:11:00
2417,2846,CLT-03,FedEx,2025-05-19 05:37:00,2025-05-20 05:37:00
2418,2847,ATL-01,FedEx,2025-07-27 17:00:00,2025-07-28 17:00:00
2419,2848,DFW-02,DHL,2025-04-04 05:43:00,2025-04-07 05:43:00
2420,2849,DFW-02,DHL,2025-06-27 06:40:00,
2421,2850,ATL-01,UPS,2025-10-10 10:20:00,2025-10-13 10:20:00
2422,2851,ATL-01,FedEx,2025-05-04 00:51:00,2025-05-07 00:51:00
2423,2852,ATL-01,USPS,2025-08-21 12:55:00,2025-08-25 12:55:00
2424,2853,CLT-03,DHL,2025-02-28 16:34:00,
2425,2854,ATL-01,DHL,2025-04-11 17:02:00,2025-04-12 17:02:00
2426,2855,CLT-03,USPS,2025-10-21 07:55:00,2025-10-22 07:55:00
2427,2856,ATL-01,DHL,2025-02-18 02:43:00,
2428,2857,ATL-01,FedEx,2025-04-19 12:50:00,2025-04-22 12:50:00
2429,2859,ATL-01,FedEx,2025-07-21 15:20:00,2025-07-24 15:20:00
2430,2860,CLT-03,DHL,2025-10-05 14:25:00,2025-10-08 14:25:00
2431,2861,CLT-03,UPS,2025-06-24 18:25:00,2025-06-26 18:25:00
2432,2862,DFW-02,FedEx,2025-04-02 17:44:00,2025-04-03 17:44:00
2433,2863,CLT-03,UPS,2025-04-01 10:46:00,
2434,2864,CLT-03,USPS,2025-03-09 00:15:00,2025-03-10 00:15:00
2435,2865,ATL-01,UPS,2025-06-19 14:00:00,2025-06-23 14:00:00
2436,2866,ATL-01,DHL,2025-11-11 15:04:00,2025-11-13 15:04:00
2437,2869,CLT-03,UPS,2025-05-11 08:51:00,2025-05-12 08:51:00
2438,2870,DFW-02,FedEx,2024-11-17 05:55:00,2024-11-18 05:55:00
2439,2871,DFW-02,UPS,2025-05-09 00:18:00,2025-05-11 00:18:00
2440,2872,CLT-03,FedEx,2025-03-21 03:59:00,2025-03-26 03:59:00
2441,2873,CLT-03,DHL,2025-03-05 07:53:00,2025-03-06 07:53:00
2442,2874,DFW-02,FedEx,2024-11-06 06:04:00,2024-11-10 06:04:00
2443,2875,CLT-03,FedEx,2025-03-13 13:23:00,2025-03-17 13:23:00
2444,2876,ATL-01,DHL,2025-03-16 21:03:00,
2445,2877,ATL-01,USPS,2025-09-08 00:31:00,2025-09-13 00:31:00
2446,2879,ATL-01,USPS,2024-10-30 19:01:00,2024-11-01 19:01:00
2447,2882,CLT-03,FedEx,2025-10-15 10:43:00,
2448,2883,CLT-03,DHL,2025-02-03 19:10:00,2025-02-06 19:10:00
2449,2884,ATL-01,UPS,2025-01-11 16:19:00,2025-01-13 16:19:00
2450,2885,ATL-01,FedEx,2025-08-19 02:34:00,2025-08-23 02:34:00
2451,2886,CLT-03,UPS,2025-06-01 06:00:00,2025-06-05 06:00:00
2452,2887,DFW-02,UPS,2025-06-02 09:21:00,2025-06-04 09:21:00
2453,2888,DFW-02,FedEx,2025-07-01 20:32:00,2025-07-05 20:32:00
2454,2889,DFW-02,UPS,2024-09-11 12:52:00,2024-09-16 12:52:00
2455,2890,DFW-02,FedEx,2025-07-04 19:47:00,2025-07-08 19:47:00
2456,2891,ATL-01,DHL,2025-08-18 20:04:00,2025-08-21 20:04:00
2457,2892,ATL-01,UPS,2025-05-22 04:44:00,2025-05-27 04:44:00
2458,2893,DFW-02,DHL,2025-11-02 09:04:00,2025-11-03 09:04:00
2459,2894,DFW-02,DHL,2025-02-19 09:24:00,2025-02-21 09:24:00
2460,2895,DFW-02,FedEx,2025-06-30 19:10:00,
2461,2896,CLT-03,USPS,2025-07-28 16:42:00,2025-07-31 16:42:00
2462,2898,ATL-01,FedEx,2025-08-05 23:58:00,2025-08-08 23:58:00
2463,2899,DFW-02,UPS,2024-10-13 00:18:00,2024-10-14 00:18:00
2464,2900,ATL-01,USPS,2024-09-16 12:49:00,2024-09-21 12:49:00
2465,2904,DFW-02,FedEx,2025-11-11 21:53:00,2025-11-15 21:53:00
2466,2905,CLT-03,DHL,2025-05-03 02:21:00,
2467,2906,ATL-01,USPS,2025-05-23 23:53:00,2025-05-26 23:53:00
2468,2907,CLT-03,DHL,2025-04-09 14:59:00,2025-04-11 14:59:00
2469,2908,CLT-03,UPS,2025-09-29 03:16:00,2025-10-03 03:16:00
2470,2909,DFW-02,UPS,2025-08-08 03:39:00,2025-08-13 03:39:00
2471,2910,ATL-01,UPS,2024-11-29 20:41:00,2024-12-03 20:41:00
2472,2911,ATL-01,USPS,2025-08-30 23:26:00,2025-09-02 23:26:00
2473,2912,DFW-02,FedEx,2025-07-15 13:15:00,2025-07-19 13:15:00
2474,2913,ATL-01,FedEx,2025-09-24 15:47:00,2025-09-27 15:47:00
2475,2914,DFW-02,USPS,2025-05-09 07:46:00,2025-05-14 07:46:00
2476,2915,ATL-01,USPS,2025-06-30 04:24:00,
2477,2916,DFW-02,UPS,2024-12-12 14:55:00,2024-12-17 14:55:00
2478,2917,CLT-03,UPS,2025-07-22 02:30:00,2025-07-23 02:30:00
2479,2918,DFW-02,FedEx,2025-09-25 14:16:00,2025-09-26 14:16:00
2480,2919,DFW-02,UPS,2025-04-22 09:34:00,
2481,2920,DFW-02,UPS,2025-02-05 11:51:00,2025-02-08 11:51:00
